"Country";"Type";"Year";"Number"
"PARAGUAY";"PC";2005;256000
"PERU";"PC";2005;748000
"PUERTO RICO";"PC";2005;2208000
"SURINAME";"PC";2005;67000
"TRINIDAD";"PC";2005;310000
"URUGUAY";"PC";2005;466000
"VENEZUELA";"PC";2005;2658000
"ASIA/OCEANIA/MIDDLE EAST";"PC";2005;157376745,650319
"AFGHANISTAN";"PC";2005;630000
"AUSTRALIA";"PC";2005;11011000
"AZERBAIDJAN";"PC";2005;478000
"BAHRAIN";"PC";2005;264000
"BANGLADESH";"PC";2005;281000
"BRUNEI";"PC";2005;77000
"CHINA";"PC";2005;21325000
"GUAM";"PC";2005;64000
"HONG-KONG";"PC";2005;369000
"INDIA";"PC";2005;7626000
"INDONESIA";"PC";2005;5076230
"IRAN";"PC";2005;6500000
"IRAQ";"PC";2005;775000
"ISRAEL";"PC";2005;1652000
"JAPAN";"PC";2005;57091000
"JORDAN";"PC";2005;428000
"KAZAKHSTAN";"PC";2005;1409000
"KUWAIT";"PC";2005;780000
"KYRGYZSTAN";"PC";2005;201000
"LEBANON";"PC";2005;430000
"MALAYSIA";"PC";2005;6552000
"NEW CALEDONIA";"PC";2005;59000
"NEW ZEALAND";"PC";2005;2182000
"OMAN";"PC";2005;285000
"PAKISTAN";"PC";2005;1410381
"PALESTINE";"PC";2005;104000
"PHILIPPINES";"PC";2005;2580202
"QATAR";"PC";2005;246000
"SAUDI ARABIA";"PC";2005;2160000
"SINGAPORE";"PC";2005;462966
"SOUTH KOREA";"PC";2005;11122000
"SRI LANKA";"PC";2005;340000
"SYRIA";"PC";2005;2160000
"TAIWAN";"PC";2005;5634000
"THAILAND";"PC";2005;3943000
"UNITED ARAB EMIRATES";"PC";2005;796000
"VIETNAM";"PC";2005;525000
"YEMEN";"PC";2005;347966,650318784
"AFRICA";"PC";2005;17690210,5628765
"ALGERIA";"PC";2005;1906000
"ANGOLA";"PC";2005;273000
"BENIN";"PC";2005;141914,66515123
"BOTSWANA";"PC";2005;83000
"BURKINA FASO";"PC";2005;85000
"BURUNDI";"PC";2005;14000
"CAMEROON";"PC";2005;176000
"CONGO (RDC)";"PC";2005;894000
"EGYPT";"PC";2005;2560000
"ETHIOPIA";"PC";2005;74000
"GHANA";"PC";2005;110000
"IVORY COAST";"PC";2005;270000
"KENYA";"PC";2005;328000
"LIBERIA";"PC";2005;12000
"LIBYA";"PC";2005;1100000
"MADAGASCAR";"PC";2005;75000
"MALAWI";"PC";2005;35000
"MALI";"PC";2005;75295,8977252257
"MAURITANIA";"PC";2005;12000
"MAURITIUS";"PC";2005;85000
"MOROCCO";"PC";2005;1450000
"MOZAMBIQUE";"PC";2005;126000
"NIGERIA";"PC";2005;1103000
"SENEGAL";"PC";2005;163000
"SOUTH AFRICA";"PC";2005;4575000
"SUDAN";"PC";2005;38000
"TANZANIA";"PC";2005;32000
"TOGO";"PC";2005;101000
"TUNISIA";"PC";2005;852000
"UGANDA";"PC";2005;57000
"ZAMBIA";"PC";2005;294000
"ZIMBABWE";"PC";2005;590000
"ALL COUNTRIES";"PC";2005;653650082,688664
"AUSTRIA";"PC";2006;4205000
"BELGIUM";"PC";2006;4929000
"DENMARK";"PC";2006;2026000
"FINLAND";"PC";2006;2489000
"FRANCE";"PC";2006;30400000
"GERMANY";"PC";2006;46570000
"GREECE";"PC";2006;4543016
"ICELAND";"PC";2006;197000
"IRELAND";"PC";2006;1802145
"ITALY";"PC";2006;35297000
"LUXEMBOURG";"PC";2006;315000
"NETHERLANDS";"PC";2006;7230000
"NORWAY";"PC";2006;2085000
"PORTUGAL";"PC";2006;4290000
"SPAIN";"PC";2006;21053000
"SWEDEN";"PC";2006;4202000
"SWITZERLAND";"PC";2006;3900000
"UNITED KINGDOM";"PC";2006;30817036
"EUROPE NEW MEMBERS";"PC";2006;32744816
"BULGARIA";"PC";2006;1768000
"CROATIA";"PC";2006;1436000
"CYPRUS";"PC";2006;373000
"CZECH REPUBLIC";"PC";2006;4109000
"ESTONIA";"PC";2006;554000
"HUNGARY";"PC";2006;2954000
"LATVIA";"PC";2006;822011
"LITHUANIA";"PC";2006;1592238
"MALTA";"PC";2006;212000
"POLAND";"PC";2006;13384000
"ROMANIA";"PC";2006;3221000
"SLOVAKIA";"PC";2006;1334000
"SLOVENIA";"PC";2006;985567
"RUSSIA, TURKEY & OTHER EUROPE";"PC";2006;43840381,6709981
"ALBANIA";"PC";2006;225000
"BELARUS";"PC";2006;2027010,98
"BOSNIA";"PC";2006;579370,690998108
"GEORGIA";"PC";2006;382000
"MACEDONIA";"PC";2006;242000
"MOLDAVIA";"PC";2006;319000
"RUSSIA";"PC";2006;26794000
"SERBIA";"PC";2006;1527000
"TURKEY";"PC";2006;6141000
"UKRAINE";"PC";2006;5604000
"AMERICA";"PC";2006;208854000
"NAFTA";"PC";2006;170198000
"CANADA";"PC";2006;18739000
"MEXICO";"PC";2006;16412000
"UNITED STATES OF AMERICA";"PC";2006;135047000
"CENTRAL & SOUTH AMERICA";"PC";2006;38656000
"ARGENTINA";"PC";2006;5325000
"BAHAMAS";"PC";2006;86000
"BARBADOS";"PC";2006;75000
"BELIZE";"PC";2006;12000
"BERMUDA";"PC";2006;22000
"BOLIVIA";"PC";2006;160000
"BRAZIL";"PC";2006;19446000
"CHILE";"PC";2006;1702000
"COLOMBIA";"PC";2006;1776000
"COSTA RICA";"PC";2006;489000
"CUBA";"PC";2006;197000
"DOMINICAN REPUBLIC";"PC";2006;577000
"ECUADOR";"PC";2006;560000
"EL SALVADOR";"PC";2006;79000
"GUATEMALA";"PC";2006;384000
"HAITI";"PC";2006;37000
"HONDURAS";"PC";2006;29000
"JAMAICA";"PC";2006;127000
"NICARAGUA";"PC";2006;106000
"PANAMA";"PC";2006;295000
"PARAGUAY";"PC";2006;267000
"PERU";"PC";2006;767000
"PUERTO RICO";"PC";2006;2342000
"SURINAME";"PC";2006;71000
"TRINIDAD";"PC";2006;308000
"URUGUAY";"PC";2006;548000
"VENEZUELA";"PC";2006;2869000
"ASIA/OCEANIA/MIDDLE EAST";"PC";2006;167224950,851398
"AFGHANISTAN";"PC";2006;670000
"AUSTRALIA";"PC";2006;11273000
"AZERBAIDJAN";"PC";2006;552000
"BAHRAIN";"PC";2006;310000
"BANGLADESH";"PC";2006;285000
"BRUNEI";"PC";2006;80000
"CHINA";"PC";2006;26196000
"GUAM";"PC";2006;63000
"HONG-KONG";"PC";2006;378000
"INDIA";"PC";2006;8572000
"INDONESIA";"PC";2006;6035291
"IRAN";"PC";2006;6800000
"IRAQ";"PC";2006;857000
"ISRAEL";"PC";2006;1677000
"JAPAN";"PC";2006;57521000
"JORDAN";"PC";2006;482000
"KAZAKHSTAN";"PC";2006;1745000
"KUWAIT";"PC";2006;830000
"KYRGYZSTAN";"PC";2006;219000
"LEBANON";"PC";2006;423000
"MALAYSIA";"PC";2006;7024000
"NEW CALEDONIA";"PC";2006;59000
"NEW ZEALAND";"PC";2006;2241000
"OMAN";"PC";2006;390000
"PAKISTAN";"PC";2006;1477564
"PALESTINE";"PC";2006;89000
"PHILIPPINES";"PC";2006;2583268
"QATAR";"PC";2006;251000
"SAUDI ARABIA";"PC";2006;2290000
"SINGAPORE";"PC";2006;498051
"SOUTH KOREA";"PC";2006;11607000
"SRI LANKA";"PC";2006;343000
"SYRIA";"PC";2006;2290000
"TAIWAN";"PC";2006;5698000
"THAILAND";"PC";2006;3708000
"UNITED ARAB EMIRATES";"PC";2006;807000
"VIETNAM";"PC";2006;532000
"YEMEN";"PC";2006;368776,851397744
"AFRICA";"PC";2006;19637370,9338941
"ALGERIA";"PC";2006;2043000
"ANGOLA";"PC";2006;276000
"BENIN";"PC";2006;143942,839738833
"BOTSWANA";"PC";2006;92000
"BURKINA FASO";"PC";2006;88000
"BURUNDI";"PC";2006;15000
"CAMEROON";"PC";2006;179000
"CONGO (RDC)";"PC";2006;903000
"EGYPT";"PC";2006;2307000
"ETHIOPIA";"PC";2006;73000
"GHANA";"PC";2006;275000
"IVORY COAST";"PC";2006;275000
"KENYA";"PC";2006;346000
"LIBERIA";"PC";2006;19000
"LIBYA";"PC";2006;1357000
"MADAGASCAR";"PC";2006;77000
"MALAWI";"PC";2006;36000
"MALI";"PC";2006;85901,0941552674
"MAURITANIA";"PC";2006;13000
"MAURITIUS";"PC";2006;92000
"MOROCCO";"PC";2006;1551527
"MOZAMBIQUE";"PC";2006;141000
"NIGERIA";"PC";2006;2176000
"SENEGAL";"PC";2006;168000
"SOUTH AFRICA";"PC";2006;4890000
"SUDAN";"PC";2006;39000
"TANZANIA";"PC";2006;40000
"TOGO";"PC";2006;101000
"TUNISIA";"PC";2006;874000
"UGANDA";"PC";2006;59000
"ZAMBIA";"PC";2006;303000
"ZIMBABWE";"PC";2006;599000
"ALL COUNTRIES";"PC";2006;678651716,45629
"AUSTRIA";"PC";2007;4246000
"BELGIUM";"PC";2007;5006000
"DENMARK";"PC";2007;2075000
"FINLAND";"PC";2007;2554000
"FRANCE";"PC";2007;30700000
"GERMANY";"PC";2007;41184000
"GREECE";"PC";2007;4798530
"ICELAND";"PC";2007;208000
"IRELAND";"PC";2007;1909555
"ITALY";"PC";2007;35680000
"LUXEMBOURG";"PC";2007;322000
"NETHERLANDS";"PC";2007;7392000
"NORWAY";"PC";2007;2155000
"PORTUGAL";"PC";2007;4379000
"SPAIN";"PC";2007;21760000
"SWEDEN";"PC";2007;4258000
"SWITZERLAND";"PC";2007;3956000
"UNITED KINGDOM";"PC";2007;31105988
"EUROPE NEW MEMBERS";"PC";2007;35107699
"BULGARIA";"PC";2007;2082000
"CROATIA";"PC";2007;1491000
"CYPRUS";"PC";2007;411000
"CZECH REPUBLIC";"PC";2007;4280000
"ESTONIA";"PC";2007;523800
"HUNGARY";"PC";2007;3012000
"LATVIA";"PC";2007;904869
"LITHUANIA";"PC";2007;1587903
"MALTA";"PC";2007;218000
"POLAND";"PC";2007;14589000
"ROMANIA";"PC";2007;3554000
"SLOVAKIA";"PC";2007;1434000
"SLOVENIA";"PC";2007;1020127
"RUSSIA, TURKEY & OTHER EUROPE";"PC";2007;47367084,1546901
"ALBANIA";"PC";2007;238000
"BELARUS";"PC";2007;2180638,6
"BOSNIA";"PC";2007;624445,554690108
"GEORGIA";"PC";2007;428000
"MACEDONIA";"PC";2007;249000
"MOLDAVIA";"PC";2007;339000
"RUSSIA";"PC";2007;29405000
"SERBIA";"PC";2007;1491000
"TURKEY";"PC";2007;6472000
"UKRAINE";"PC";2007;5940000
"AMERICA";"PC";2007;213166192,925769
"NAFTA";"PC";2007;172118000
"CANADA";"PC";2007;19199000
"MEXICO";"PC";2007;17697000
"UNITED STATES OF AMERICA";"PC";2007;135222000
"CENTRAL & SOUTH AMERICA";"PC";2007;41048192,9257689
"ARGENTINA";"PC";2007;5745000
"BAHAMAS";"PC";2007;89000
"BARBADOS";"PC";2007;77000
"BELIZE";"PC";2007;12000
"BERMUDA";"PC";2007;23000
"BOLIVIA";"PC";2007;173000
"BRAZIL";"PC";2007;20430000
"CHILE";"PC";2007;1803000
"COLOMBIA";"PC";2007;1914000
"COSTA RICA";"PC";2007;525000
"CUBA";"PC";2007;2e+05
"DOMINICAN REPUBLIC";"PC";2007;602000
"ECUADOR";"PC";2007;590000
"EL SALVADOR";"PC";2007;82000
"GUATEMALA";"PC";2007;439000
"HAITI";"PC";2007;36000
"HONDURAS";"PC";2007;30000
"JAMAICA";"PC";2007;128000
"NICARAGUA";"PC";2007;115000
"PANAMA";"PC";2007;318000
"PARAGUAY";"PC";2007;288000
"PERU";"PC";2007;795000
"PUERTO RICO";"PC";2007;2421000
"SURINAME";"PC";2007;83192,9257689123
"TRINIDAD";"PC";2007;312000
"URUGUAY";"PC";2007;574000
"VENEZUELA";"PC";2007;3244000
"ASIA/OCEANIA/MIDDLE EAST";"PC";2007;178416377,647867
"AFGHANISTAN";"PC";2007;720000
"AUSTRALIA";"PC";2007;11519000
"AZERBAIDJAN";"PC";2007;618000
"BAHRAIN";"PC";2007;375000
"BANGLADESH";"PC";2007;288000
"BRUNEI";"PC";2007;86000
"CHINA";"PC";2007;31960000
"GUAM";"PC";2007;65000
"HONG-KONG";"PC";2007;390000
"INDIA";"PC";2007;9444000
"INDONESIA";"PC";2007;6877229
"IRAN";"PC";2007;7100000
"IRAQ";"PC";2007;864000
"ISRAEL";"PC";2007;1779000
"JAPAN";"PC";2007;57624000
"JORDAN";"PC";2007;538000
"KAZAKHSTAN";"PC";2007;2183000
"KUWAIT";"PC";2007;890000
"KYRGYZSTAN";"PC";2007;230000
"LEBANON";"PC";2007;426000
"MALAYSIA";"PC";2007;7504000
"NEW CALEDONIA";"PC";2007;64000
"NEW ZEALAND";"PC";2007;2282000
"OMAN";"PC";2007;4e+05
"PAKISTAN";"PC";2007;1544198
"PALESTINE";"PC";2007;61000
"PHILIPPINES";"PC";2007;2546702
"QATAR";"PC";2007;3e+05
"SAUDI ARABIA";"PC";2007;2450000
"SINGAPORE";"PC";2007;541487
"SOUTH KOREA";"PC";2007;12100000
"SRI LANKA";"PC";2007;348000
"SYRIA";"PC";2007;2450000
"TAIWAN";"PC";2007;5713000
"THAILAND";"PC";2007;3942000
"UNITED ARAB EMIRATES";"PC";2007;1e+06
"VIETNAM";"PC";2007;8e+05
"YEMEN";"PC";2007;393761,647866601
"AFRICA";"PC";2007;20738320,6356996
"ALGERIA";"PC";2007;2211972,63569955
"ANGOLA";"PC";2007;4e+05
"BENIN";"PC";2007;146000
"BOTSWANA";"PC";2007;105000
"BURKINA FASO";"PC";2007;105000
"BURUNDI";"PC";2007;16000
"CAMEROON";"PC";2007;184000
"CONGO (RDC)";"PC";2007;911000
"EGYPT";"PC";2007;2400000
"ETHIOPIA";"PC";2007;73000
"GHANA";"PC";2007;370000
"IVORY COAST";"PC";2007;298000
"KENYA";"PC";2007;450000
"LIBERIA";"PC";2007;16000
"LIBYA";"PC";2007;1400000
"MADAGASCAR";"PC";2007;110000
"MALAWI";"PC";2007;44000
"MALI";"PC";2007;98000
"MAURITANIA";"PC";2007;13000
"MAURITIUS";"PC";2007;1e+05
"MOROCCO";"PC";2007;1642348
"MOZAMBIQUE";"PC";2007;156000
"NIGERIA";"PC";2007;2200000
"SENEGAL";"PC";2007;172000
"SOUTH AFRICA";"PC";2007;5161000
"SUDAN";"PC";2007;40000
"TANZANIA";"PC";2007;80000
"TOGO";"PC";2007;105000
"TUNISIA";"PC";2007;830000
"UGANDA";"PC";2007;91000
"ZAMBIA";"PC";2007;2e+05
"ZIMBABWE";"PC";2007;610000
"ALL COUNTRIES";"PC";2007;698484747,364025
"AUSTRIA";"PC";2008;4285000
"BELGIUM";"PC";2008;5087000
"DENMARK";"PC";2008;2105000
"FINLAND";"PC";2008;2683000
"FRANCE";"PC";2008;30850000
"GERMANY";"PC";2008;41321000
"GREECE";"PC";2008;5023944
"ICELAND";"PC";2008;210000
"IRELAND";"PC";2008;1953334
"ITALY";"PC";2008;36105000
"LUXEMBOURG";"PC";2008;329000
"NETHERLANDS";"PC";2008;7542000
"NORWAY";"PC";2008;2198000
"PORTUGAL";"PC";2008;4408000
"SPAIN";"PC";2008;22145000
"SWEDEN";"PC";2008;4279000
"SWITZERLAND";"PC";2008;3990000
"UNITED KINGDOM";"PC";2008;31252476
"EUROPE NEW MEMBERS";"PC";2008;37904956
"BULGARIA";"PC";2008;2366000
"CROATIA";"PC";2008;1535000
"CYPRUS";"PC";2008;444000
"CZECH REPUBLIC";"PC";2008;4423000
"ESTONIA";"PC";2008;551800
"HUNGARY";"PC";2008;3055427
"LATVIA";"PC";2008;932828
"LITHUANIA";"PC";2008;1671065
"MALTA";"PC";2008;222000
"POLAND";"PC";2008;16080000
"ROMANIA";"PC";2008;4027000
"SLOVAKIA";"PC";2008;1545000
"SLOVENIA";"PC";2008;1051836
"RUSSIA, TURKEY & OTHER EUROPE";"PC";2008;51073399,288714
"ALBANIA";"PC";2008;265000
"BELARUS";"PC";2008;2293225,5
"BOSNIA";"PC";2008;673366,10659842
"GEORGIA";"PC";2008;501000
"MACEDONIA";"PC";2008;263000
"MOLDAVIA";"PC";2008;365807,682115558
"RUSSIA";"PC";2008;32021000
"SERBIA";"PC";2008;1500000
"TURKEY";"PC";2008;6797000
"UKRAINE";"PC";2008;6394000
"AMERICA";"PC";2008;219101885,851538
"NAFTA";"PC";2008;174916000
"CANADA";"PC";2008;19613000
"MEXICO";"PC";2008;19421000
"UNITED STATES OF AMERICA";"PC";2008;135882000
"CENTRAL & SOUTH AMERICA";"PC";2008;44185885,8515378
"ARGENTINA";"PC";2008;6271000
"BAHAMAS";"PC";2008;91000
"BARBADOS";"PC";2008;79000
"BELIZE";"PC";2008;13000
"BERMUDA";"PC";2008;23000
"BOLIVIA";"PC";2008;190000
"BRAZIL";"PC";2008;21884000
"CHILE";"PC";2008;1927000
"COLOMBIA";"PC";2008;2074000
"COSTA RICA";"PC";2008;552000
"CUBA";"PC";2008;202000
"DOMINICAN REPUBLIC";"PC";2008;630000
"ECUADOR";"PC";2008;630000
"EL SALVADOR";"PC";2008;85000
"GUATEMALA";"PC";2008;477000
"HAITI";"PC";2008;37000
"HONDURAS";"PC";2008;31000
"JAMAICA";"PC";2008;133000
"NICARAGUA";"PC";2008;118500
"PANAMA";"PC";2008;339000
"PARAGUAY";"PC";2008;332000
"PERU";"PC";2008;846000
"PUERTO RICO";"PC";2008;2413000
"SURINAME";"PC";2008;95385,8515378247
"TRINIDAD";"PC";2008;314000
"URUGUAY";"PC";2008;573000
"VENEZUELA";"PC";2008;3826000
"ASIA/OCEANIA/MIDDLE EAST";"PC";2008;191099660,141736
"AFGHANISTAN";"PC";2008;770000
"AUSTRALIA";"PC";2008;11804000
"AZERBAIDJAN";"PC";2008;710000
"BAHRAIN";"PC";2008;453000
"BANGLADESH";"PC";2008;291000
"BRUNEI";"PC";2008;94000
"CHINA";"PC";2008;38389000
"GUAM";"PC";2008;69000
"HONG-KONG";"PC";2008;401000
"INDIA";"PC";2008;10606000
"INDONESIA";"PC";2008;7489852
"IRAN";"PC";2008;7500000
"IRAQ";"PC";2008;872000
"ISRAEL";"PC";2008;1876000
"JAPAN";"PC";2008;57865000
"JORDAN";"PC";2008;596000
"KAZAKHSTAN";"PC";2008;2571000
"KUWAIT";"PC";2008;950000
"KYRGYZSTAN";"PC";2008;314950
"LEBANON";"PC";2008;440000
"MALAYSIA";"PC";2008;8057000
"NEW CALEDONIA";"PC";2008;65000
"NEW ZEALAND";"PC";2008;2299000
"OMAN";"PC";2008;467000
"PAKISTAN";"PC";2008;1654285
"PALESTINE";"PC";2008;75000
"PHILIPPINES";"PC";2008;2555578
"QATAR";"PC";2008;416000
"SAUDI ARABIA";"PC";2008;2620000
"SINGAPORE";"PC";2008;577146
"SOUTH KOREA";"PC";2008;12484000
"SRI LANKA";"PC";2008;352000
"SYRIA";"PC";2008;2620000
"TAIWAN";"PC";2008;5674000
"THAILAND";"PC";2008;4188000
"UNITED ARAB EMIRATES";"PC";2008;1318000
"VIETNAM";"PC";2008;1203600
"YEMEN";"PC";2008;412249,141736145
"AFRICA";"PC";2008;21814629,88924
"ALGERIA";"PC";2008;2394920,67600765
"ANGOLA";"PC";2008;566000
"BENIN";"PC";2008;152854,84256676
"BOTSWANA";"PC";2008;121000
"BURKINA FASO";"PC";2008;109000
"BURUNDI";"PC";2008;16000
"CAMEROON";"PC";2008;192638,979673177
"CONGO (RDC)";"PC";2008;914000
"EGYPT";"PC";2008;2546000
"ETHIOPIA";"PC";2008;75000
"GHANA";"PC";2008;5e+05
"IVORY COAST";"PC";2008;311991,390992427
"KENYA";"PC";2008;475000
"LIBERIA";"PC";2008;13000
"LIBYA";"PC";2008;1420000
"MADAGASCAR";"PC";2008;146000
"MALAWI";"PC";2008;55000
"MALI";"PC";2008;116000
"MAURITANIA";"PC";2008;13000
"MAURITIUS";"PC";2008;110000
"MOROCCO";"PC";2008;1741224
"MOZAMBIQUE";"PC";2008;156000
"NIGERIA";"PC";2008;2250000
"SENEGAL";"PC";2008;189000
"SOUTH AFRICA";"PC";2008;5276000
"SUDAN";"PC";2008;40000
"TANZANIA";"PC";2008;177000
"TOGO";"PC";2008;105000
"TUNISIA";"PC";2008;787000
"UGANDA";"PC";2008;94000
"ZAMBIA";"PC";2008;135000
"ZIMBABWE";"PC";2008;617000
"ALL COUNTRIES";"PC";2008;726761285,171228
"AUSTRIA";"PC";2009;4360000
"BELGIUM";"PC";2009;5160000
"DENMARK";"PC";2009;2126000
"FINLAND";"PC";2009;2758000
"FRANCE";"PC";2009;31050000
"GERMANY";"PC";2009;41738000
"GREECE";"PC";2009;5131960
"ICELAND";"PC";2009;205000
"IRELAND";"PC";2009;1930713
"ITALY";"PC";2009;36372000
"LUXEMBOURG";"PC";2009;332000
"NETHERLANDS";"PC";2009;7622000
"NORWAY";"PC";2009;2243000
"PORTUGAL";"PC";2009;4457000
"SPAIN";"PC";2009;21983000
"SWEDEN";"PC";2009;4301000
"SWITZERLAND";"PC";2009;4010000
"UNITED KINGDOM";"PC";2009;31035791
"EUROPE NEW MEMBERS";"PC";2009;38711940
"BULGARIA";"PC";2009;2502000
"CROATIA";"PC";2009;1533000
"CYPRUS";"PC";2009;461000
"CZECH REPUBLIC";"PC";2009;4435000
"ESTONIA";"PC";2009;545700
"HUNGARY";"PC";2009;3013719
"LATVIA";"PC";2009;904308
"LITHUANIA";"PC";2009;1695286
"MALTA";"PC";2009;227000
"POLAND";"PC";2009;16495000
"ROMANIA";"PC";2009;4245000
"SLOVAKIA";"PC";2009;1589000
"SLOVENIA";"PC";2009;1065927
"RUSSIA, TURKEY & OTHER EUROPE";"PC";2009;52968620
"ALBANIA";"PC";2009;281000
"BELARUS";"PC";2009;2442620
"BOSNIA";"PC";2009;694000
"GEORGIA";"PC";2009;536000
"MACEDONIA";"PC";2009;282000
"MOLDAVIA";"PC";2009;386000
"RUSSIA";"PC";2009;33084000
"SERBIA";"PC";2009;1650000
"TURKEY";"PC";2009;7094000
"UKRAINE";"PC";2009;6519000
"AMERICA";"PC";2009;219605009,777307
"NAFTA";"PC";2009;172896000
"CANADA";"PC";2009;19877000
"MEXICO";"PC";2009;20519000
"UNITED STATES OF AMERICA";"PC";2009;132500000
"CENTRAL & SOUTH AMERICA";"PC";2009;46709009,7773067
"ARGENTINA";"PC";2009;6706000
"BAHAMAS";"PC";2009;91000
"BARBADOS";"PC";2009;80000
"BELIZE";"PC";2009;13000
"BERMUDA";"PC";2009;23000
"BOLIVIA";"PC";2009;198000
"BRAZIL";"PC";2009;23612000
"CHILE";"PC";2009;2008000
"COLOMBIA";"PC";2009;2199000
"COSTA RICA";"PC";2009;594000
"CUBA";"PC";2009;206000
"DOMINICAN REPUBLIC";"PC";2009;645000
"ECUADOR";"PC";2009;670000
"EL SALVADOR";"PC";2009;86000
"GUATEMALA";"PC";2009;506000
"HAITI";"PC";2009;35000
"HONDURAS";"PC";2009;32000
"JAMAICA";"PC";2009;133000
"NICARAGUA";"PC";2009;122000
"PANAMA";"PC";2009;355000
"PARAGUAY";"PC";2009;349500
"PERU";"PC";2009;890000
"PUERTO RICO";"PC";2009;2309931
"SURINAME";"PC";2009;107578,777306737
"TRINIDAD";"PC";2009;317000
"URUGUAY";"PC";2009;6e+05
"VENEZUELA";"PC";2009;3821000
"ASIA/OCEANIA/MIDDLE EAST";"PC";2009;206686849,025672
"AFGHANISTAN";"PC";2009;830000
"AUSTRALIA";"PC";2009;12023000
"AZERBAIDJAN";"PC";2009;770000
"BAHRAIN";"PC";2009;527000
"BANGLADESH";"PC";2009;314299,390066466
"BRUNEI";"PC";2009;96000
"CHINA";"PC";2009;48451000
"GUAM";"PC";2009;69000
"HONG-KONG";"PC";2009;412000
"INDIA";"PC";2009;11744000
"INDONESIA";"PC";2009;7910407
"IRAN";"PC";2009;8160000
"IRAQ";"PC";2009;878000
"ISRAEL";"PC";2009;1912000
"JAPAN";"PC";2009;58020000
"JORDAN";"PC";2009;668000
"KAZAKHSTAN";"PC";2009;2688000
"KUWAIT";"PC";2009;1030000
"KYRGYZSTAN";"PC";2009;399900
"LEBANON";"PC";2009;445000
"MALAYSIA";"PC";2009;8602000
"NEW CALEDONIA";"PC";2009;67000
"NEW ZEALAND";"PC";2009;2329000
"OMAN";"PC";2009;474000
"PAKISTAN";"PC";2009;1764323
"PALESTINE";"PC";2009;98000
"PHILIPPINES";"PC";2009;2646110
"QATAR";"PC";2009;450000
"SAUDI ARABIA";"PC";2009;2830000
"SINGAPORE";"PC";2009;604073
"SOUTH KOREA";"PC";2009;13024000
"SRI LANKA";"PC";2009;387000
"SYRIA";"PC";2009;2830000
"TAIWAN";"PC";2009;5704000
"THAILAND";"PC";2009;4462000
"UNITED ARAB EMIRATES";"PC";2009;1337000
"VIETNAM";"PC";2009;1300000
"YEMEN";"PC";2009;430736,635605689
"AFRICA";"PC";2009;22967127,2144958
"ALGERIA";"PC";2009;2593000
"ANGOLA";"PC";2009;574000
"BENIN";"PC";2009;159709,685133519
"BOTSWANA";"PC";2009;135000
"BURKINA FASO";"PC";2009;112000
"BURUNDI";"PC";2009;16000
"CAMEROON";"PC";2009;201277,959346353
"CONGO (RDC)";"PC";2009;917000
"EGYPT";"PC";2009;3e+06
"ETHIOPIA";"PC";2009;72593
"GHANA";"PC";2009;440000
"IVORY COAST";"PC";2009;325982,781984854
"KENYA";"PC";2009;5e+05
"LIBERIA";"PC";2009;13000
"LIBYA";"PC";2009;1436283
"MADAGASCAR";"PC";2009;141000
"MALAWI";"PC";2009;55000
"MALI";"PC";2009;119000
"MAURITANIA";"PC";2009;13000
"MAURITIUS";"PC";2009;118000
"MOROCCO";"PC";2009;1864805
"MOZAMBIQUE";"PC";2009;204000
"NIGERIA";"PC";2009;2288000
"SENEGAL";"PC";2009;197475,788031064
"SOUTH AFRICA";"PC";2009;5411000
"SUDAN";"PC";2009;41000
"TANZANIA";"PC";2009;180000
"TOGO";"PC";2009;106000
"TUNISIA";"PC";2009;820000
"UGANDA";"PC";2009;97000
"ZAMBIA";"PC";2009;190000
"ZIMBABWE";"PC";2009;626000
"ALL COUNTRIES";"PC";2009;747755010,017475
"AUSTRIA";"PC";2010;4441000
"BELGIUM";"PC";2010;5279000
"DENMARK";"PC";2010;2169000
"FINLAND";"PC";2010;2858000
"FRANCE";"PC";2010;31300000
"GERMANY";"PC";2010;42302000
"GREECE";"PC";2010;5216873
"ICELAND";"PC";2010;205000
"IRELAND";"PC";2010;1899395
"ITALY";"PC";2010;36751000
"LUXEMBOURG";"PC";2010;337000
"NETHERLANDS";"PC";2010;7736000
"NORWAY";"PC";2010;2305000
"PORTUGAL";"PC";2010;4480000
"SPAIN";"PC";2010;22147000
"SWEDEN";"PC";2010;4335000
"SWITZERLAND";"PC";2010;4076000
"UNITED KINGDOM";"PC";2010;31258197
"EUROPE NEW MEMBERS";"PC";2010;39473214
"BULGARIA";"PC";2010;2602000
"CROATIA";"PC";2010;1515000
"CYPRUS";"PC";2010;463000
"CZECH REPUBLIC";"PC";2010;4496000
"ESTONIA";"PC";2010;552700
"HUNGARY";"PC";2010;2984063
"LATVIA";"PC";2010;636664
"LITHUANIA";"PC";2010;1691855
"MALTA";"PC";2010;234000
"POLAND";"PC";2010;17240000
"ROMANIA";"PC";2010;4320000
"SLOVAKIA";"PC";2010;1669000
"SLOVENIA";"PC";2010;1068932
"RUSSIA, TURKEY & OTHER EUROPE";"PC";2010;55201415
"ALBANIA";"PC";2010;326000
"BELARUS";"PC";2010;2601415
"BOSNIA";"PC";2010;725000
"GEORGIA";"PC";2010;577000
"MACEDONIA";"PC";2010;310000
"MOLDAVIA";"PC";2010;426000
"RUSSIA";"PC";2010;34354000
"SERBIA";"PC";2010;1567000
